Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Selling Price Per Unit,Shipping Cost,Profit,Ship Mode,Customer Name,Province,Region_Code,Customer Segment ID,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Region Name,Customer Segment,Day Name,Year,Days to Pack,Day Type
1372,9927,2011-08-16 00:00:00,High,34,1739.82,0.09,50.98,6.5,-82.16,Express Air,Grant Carroll,Northwest Territories,5,2,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,2011-08-17 00:00:00,North,Corporate,Tue,2011,1,Weekday
1380,10022,2009-03-04 00:00:00,Low,1,12.41,0.06,10.14,2.27,-3.88,Regular Air,Delfina Latchford,Northwest Territories,2,4,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2009-03-04 00:00:00,East,Small Business,Wed,2009,0,Weekday
1445,10437,2009-08-18 00:00:00,Critical,50,812.68,0.01,15.99,13.18,-191.222,Regular Air,Don Jones,Northwest Territories,1,2,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-08-20 00:00:00,Central,Corporate,Tue,2009,2,Weekday
1457,10499,2010-11-16 00:00:00,Not Specified,29,7663.93,0.01,262.11,62.74,31.21,Delivery Truck,Doug Bickford,Northwest Territories,4,2,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2010-11-17 00:00:00,West,Corporate,Tue,2010,1,Weekday
1462,10535,2011-05-27 00:00:00,Low,25,869.4899999999999,0.09,33.98,19.99,-44.14,Regular Air,Doug Bickford,Northwest Territories,4,2,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,2011-05-29 00:00:00,West,Corporate,Fri,2011,2,Weekday
1463,10535,2011-05-27 00:00:00,Low,46,81.66,0.09,1.76,0.7,-0.79,Regular Air,Doug Bickford,Northwest Territories,2,2,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2011-06-03 00:00:00,East,Corporate,Fri,2011,7,Weekday
1495,10789,2010-08-23 00:00:00,Not Specified,15,301.70000000000005,0,19.84,4.1,76.42,Express Air,Jamie Kunitz,Northwest Territories,3,2,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2010-08-24 00:00:00,South,Corporate,Mon,2010,1,Weekday
1496,10791,2011-08-19 00:00:00,Not Specified,20,405.37,0.05,19.98,5.77,93.36,Regular Air,Anthony Johnson,Northwest Territories,1,4,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2011-08-21 00:00:00,Central,Small Business,Fri,2011,2,Weekday
1513,10945,2012-01-03 00:00:00,Medium,14,1352.85,0.04,95.99,8.99,4.221000000000011,Regular Air,Ralph Knight,Northwest Territories,1,1,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,2012-01-05 00:00:00,Central,Consumer,Tue,2012,2,Weekday
1544,11137,2012-11-29 00:00:00,High,48,5338.080000000001,0.1,111.03,8.64,395.12,Regular Air,Allen Rosenblatt,Northwest Territories,5,4,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,2012-11-30 00:00:00,North,Small Business,Thu,2012,1,Weekday
1551,11202,2012-03-17 00:00:00,Medium,8,350.27,0.05,43.41,2.99,79.5855,Regular Air,Barry Weirich,Northwest Territories,1,2,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2012-03-18 00:00:00,Central,Corporate,Sat,2012,1,Weekend
1589,11456,2010-04-12 00:00:00,Low,15,1604.5900000000001,0.09,105.34,24.49,399.37,Regular Air,Doug Bickford,Northwest Territories,3,2,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2010-04-19 00:00:00,South,Corporate,Mon,2010,7,Weekday
1590,11460,2010-08-24 00:00:00,High,30,111.2,0.09,3.69,0.5,37.79,Regular Air,Carl Jackson,Northwest Territories,1,3,Office Supplies,Labels,Avery 487,Small Box,0.38,2010-08-26 00:00:00,Central,Home Office,Tue,2010,2,Weekday
1594,11495,2011-07-04 00:00:00,High,6,921.79,0,146.34,43.75,-144.198,Delivery Truck,Brendan Dodson,Northwest Territories,2,2,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2011-07-05 00:00:00,East,Corporate,Mon,2011,1,Weekday
1654,11911,2010-11-10 00:00:00,Critical,25,390.23,0,15.22,9.73,-14.7545,Regular Air,Edward Hooks,Northwest Territories,1,1,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,2010-11-12 00:00:00,Central,Consumer,Wed,2010,2,Weekday
1655,11941,2010-06-24 00:00:00,Critical,4,74.05,0.08,15.7,11.25,-41.01,Regular Air,Jamie Kunitz,Northwest Territories,2,2,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2010-06-25 00:00:00,East,Corporate,Thu,2010,1,Weekday
1656,11941,2010-06-24 00:00:00,Critical,26,4690.75,0.05,179.29,29.21,111.52,Delivery Truck,Jamie Kunitz,Northwest Territories,5,2,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2010-06-25 00:00:00,North,Corporate,Thu,2010,1,Weekday
1675,12096,2012-09-19 00:00:00,Medium,46,9253.62,0.02,200.99,8.08,2332.395,Regular Air,Michelle Lonsdale,Northwest Territories,1,3,Technology,Telephones and Communication,5125,Small Box,0.59,2012-09-19 00:00:00,Central,Home Office,Wed,2012,0,Weekday
1676,12096,2012-09-19 00:00:00,Medium,23,4480.4400000000005,0.01,194.3,11.54,2176.19,Regular Air,Michelle Lonsdale,Northwest Territories,4,3,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2012-09-21 00:00:00,West,Home Office,Wed,2012,2,Weekday
1710,12289,2011-12-24 00:00:00,Low,25,3031.36,0.04,120.97,7.11,1269.05,Regular Air,Brendan Dodson,Northwest Territories,2,2,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2011-12-28 00:00:00,East,Corporate,Sat,2011,4,Weekend
1718,12352,2012-03-23 00:00:00,Medium,5,37.54,0.07,5.81,8.49,-32.821,Regular Air,Hunter Glantz,Northwest Territories,4,2,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,2012-03-24 00:00:00,West,Corporate,Fri,2012,1,Weekday
1727,12419,2011-10-15 00:00:00,Critical,12,23270.23,0.06,1938.02,13.99,5322.14,Regular Air,Sylvia Foulston,Northwest Territories,4,2,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,2011-10-17 00:00:00,West,Corporate,Sat,2011,2,Weekend
1745,12485,2010-08-07 00:00:00,Critical,24,5468.24,0.04,226.67,28.16,1068.48,Delivery Truck,Eugene Barchas,Northwest Territories,1,3,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2010-08-08 00:00:00,Central,Home Office,Sat,2010,1,Weekend
1751,12544,2009-03-03 00:00:00,Low,34,76.05,0.08,2.08,5.33,-129.01,Regular Air,Jim Radford,Northwest Territories,3,2,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2009-03-10 00:00:00,South,Corporate,Tue,2009,7,Weekday
1770,12704,2010-02-09 00:00:00,Low,44,22024.050000000003,0.06,499.99,24.49,1260.51,Regular Air,Carlos Soltero,Northwest Territories,3,4,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-02-09 00:00:00,South,Small Business,Tue,2010,0,Weekday
1771,12704,2010-02-09 00:00:00,Low,28,640.47,0.02,20.98,53.03,-1274.02,Delivery Truck,Carlos Soltero,Northwest Territories,1,4,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-02-11 00:00:00,Central,Small Business,Tue,2010,2,Weekday
1781,12771,2009-01-17 00:00:00,Critical,40,1241.19,0.08,30.53,19.99,-193.44,Regular Air,Carlos Soltero,Northwest Territories,2,4,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,2009-01-17 00:00:00,East,Small Business,Sat,2009,0,Weekend
1782,12771,2009-01-17 00:00:00,Critical,46,78.85,0.01,1.68,1.57,-43.1,Regular Air,Carlos Soltero,Northwest Territories,5,4,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-01-19 00:00:00,North,Small Business,Sat,2009,2,Weekend
1806,12929,2010-08-30 00:00:00,Critical,19,5198.620000000001,0.02,270.98,50,-158.93,Delivery Truck,Jim Radford,Northwest Territories,5,2,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-08-31 00:00:00,North,Corporate,Mon,2010,1,Weekday
1807,12929,2010-08-30 00:00:00,Critical,20,90.82000000000001,0,4.48,1.22,29.68,Regular Air,Jim Radford,Northwest Territories,5,2,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,2010-08-31 00:00:00,North,Corporate,Mon,2010,1,Weekday
1842,13280,2009-09-11 00:00:00,High,40,443.46,0.01,10.9,7.46,-116.76,Regular Air,Grant Carroll,Northwest Territories,1,4,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,2009-09-12 00:00:00,Central,Small Business,Fri,2009,1,Weekday
1843,13280,2009-09-11 00:00:00,High,49,396.53999999999996,0.1,7.99,5.03,-160.952,Regular Air,Grant Carroll,Northwest Territories,2,4,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-09-12 00:00:00,East,Small Business,Fri,2009,1,Weekday
1848,13313,2009-07-16 00:00:00,Not Specified,47,1032.01,0.04,21.66,13.99,-209.61,Regular Air,Skye Norling,Northwest Territories,5,3,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2009-07-17 00:00:00,North,Home Office,Thu,2009,1,Weekday
1855,13346,2012-11-15 00:00:00,Low,44,294,0.09,6.48,8.88,-240.83,Regular Air,Doug Bickford,Northwest Territories,1,2,Office Supplies,Paper,Xerox 224,Small Box,0.37,2012-11-20 00:00:00,Central,Corporate,Thu,2012,5,Weekday
1913,13702,2011-09-10 00:00:00,Low,6,220.14,0.08,35.44,7.5,12.32,Regular Air,Grant Carroll,Northwest Territories,3,4,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2011-09-14 00:00:00,South,Small Business,Sat,2011,4,Weekend
1928,13795,2011-04-10 00:00:00,Not Specified,30,492.88,0.04,15.99,13.18,-119.0825,Regular Air,Muhammed MacIntyre,Northwest Territories,3,4,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2011-04-13 00:00:00,South,Small Business,Sun,2011,3,Weekend
1929,13795,2011-04-10 00:00:00,Not Specified,23,265.83,0.05,11.34,5.01,43.35,Express Air,Muhammed MacIntyre,Northwest Territories,1,4,Office Supplies,Paper,Xerox 188,Small Box,0.36,2011-04-13 00:00:00,Central,Small Business,Sun,2011,3,Weekend
1930,13795,2011-04-10 00:00:00,Not Specified,37,1316.37,0.02,35.44,5.09,545.49,Regular Air,Muhammed MacIntyre,Northwest Territories,1,4,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2011-04-11 00:00:00,Central,Small Business,Sun,2011,1,Weekend
1978,14116,2011-10-09 00:00:00,High,1,42.61,0.09,30.98,11.63,-16.0655,Regular Air,Doug Bickford,Northwest Territories,5,4,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2011-10-11 00:00:00,North,Small Business,Sun,2011,2,Weekend
1979,14116,2011-10-09 00:00:00,High,42,1465.4,0.09,34.54,14.72,161.483,Regular Air,Doug Bickford,Northwest Territories,5,4,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,2011-10-10 00:00:00,North,Small Business,Sun,2011,1,Weekend
2013,14372,2012-10-23 00:00:00,Critical,34,5873.8099999999995,0.09,170.98,60.49,-1059.2,Delivery Truck,Beth Thompson,Northwest Territories,1,2,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,2012-10-25 00:00:00,Central,Corporate,Tue,2012,2,Weekday
2058,14726,2012-01-08 00:00:00,Low,15,318.25,0.07,20.95,4,-21.48,Regular Air,Ralph Knight,Northwest Territories,3,1,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012-01-08 00:00:00,South,Consumer,Sun,2012,0,Weekend
2070,14819,2010-01-25 00:00:00,Not Specified,48,9960.029999999999,0.09,207.48,0.99,3122.78,Regular Air,Carl Jackson,Northwest Territories,4,3,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2010-01-27 00:00:00,West,Home Office,Mon,2010,2,Weekday
2071,14819,2010-01-25 00:00:00,Not Specified,27,1606.3899999999999,0.07,58.14,36.61,-478.22,Delivery Truck,Carl Jackson,Northwest Territories,5,3,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-01-26 00:00:00,North,Home Office,Mon,2010,1,Weekday
2114,15106,2011-01-27 00:00:00,Not Specified,42,283.83,0.03,6.64,4.95,-14.23,Regular Air,Dorothy Badders,Northwest Territories,5,3,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2011-01-29 00:00:00,North,Home Office,Thu,2011,2,Weekday
2115,15106,2011-01-27 00:00:00,Not Specified,39,5690.4,0.06,145.45,17.85,948.79,Delivery Truck,Dorothy Badders,Northwest Territories,5,3,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-01-27 00:00:00,North,Home Office,Thu,2011,0,Weekday
2116,15106,2011-01-27 00:00:00,Not Specified,35,78.47,0.03,2.21,1.12,-6.33,Regular Air,Dorothy Badders,Northwest Territories,5,3,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2011-01-29 00:00:00,North,Home Office,Thu,2011,2,Weekday
2117,15108,2009-08-27 00:00:00,High,50,2066.98,0.02,40.99,17.48,372.36,Regular Air,Delfina Latchford,Northwest Territories,4,4,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-29 00:00:00,West,Small Business,Thu,2009,2,Weekday
2129,15205,2011-03-17 00:00:00,Critical,18,4434.959999999999,0.02,243.98,43.32,678.26,Delivery Truck,Julia West,Northwest Territories,3,2,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-03-19 00:00:00,South,Corporate,Thu,2011,2,Weekday
2130,15205,2011-03-17 00:00:00,Critical,42,1688.36,0.02,39.98,9.2,155.72,Regular Air,Julia West,Northwest Territories,2,2,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-03-18 00:00:00,East,Corporate,Thu,2011,1,Weekday
2161,15591,2012-06-06 00:00:00,Critical,31,395.14000000000004,0,12.58,5.16,73.53,Regular Air,Brad Eason,Northwest Territories,4,4,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012-06-08 00:00:00,West,Small Business,Wed,2012,2,Weekday
2206,15907,2011-04-11 00:00:00,High,36,1802.9899999999998,0.01,48.58,54.11,-1414.41,Delivery Truck,Thomas Seio,Northwest Territories,5,3,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13 00:00:00,North,Home Office,Mon,2011,2,Weekday
2207,15907,2011-04-11 00:00:00,High,36,3829.27,0.04,105.98,13.99,950.68,Express Air,Thomas Seio,Northwest Territories,3,3,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14 00:00:00,South,Home Office,Mon,2011,3,Weekday
2208,15907,2011-04-11 00:00:00,High,4,30.33,0.09,7.04,2.17,-5.41,Regular Air,Thomas Seio,Northwest Territories,1,3,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-04-12 00:00:00,Central,Home Office,Mon,2011,1,Weekday
2209,15937,2012-11-06 00:00:00,Low,32,314.95,0.04,9.78,1.99,74.07,Regular Air,Monica Federle,Northwest Territories,3,2,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012-11-10 00:00:00,South,Corporate,Tue,2012,4,Weekday
2210,15937,2012-11-06 00:00:00,Low,17,210.59,0.01,12.22,2.85,77.38,Express Air,Monica Federle,Northwest Territories,2,2,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-11-15 00:00:00,East,Corporate,Tue,2012,9,Weekday
2221,16039,2012-05-16 00:00:00,High,3,133.93,0.1,43.98,1.99,-118.82,Regular Air,Michelle Lonsdale,Northwest Territories,1,3,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-05-17 00:00:00,Central,Home Office,Wed,2012,1,Weekday
2246,16193,2012-04-09 00:00:00,Not Specified,8,286.3,0,34.76,8.22,6.410000000000011,Regular Air,Frank Price,Northwest Territories,5,2,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-04-11 00:00:00,North,Corporate,Mon,2012,2,Weekday
2247,16193,2012-04-09 00:00:00,Not Specified,29,1628.71,0.07,55.99,5,-183.678,Regular Air,Frank Price,Northwest Territories,2,2,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012-04-11 00:00:00,East,Corporate,Mon,2012,2,Weekday
2281,16423,2012-08-05 00:00:00,Medium,19,129.69,0.05,6.48,6.57,-55.13,Regular Air,Bryan Davis,Northwest Territories,4,2,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012-08-07 00:00:00,West,Corporate,Sun,2012,2,Weekend
2283,16451,2009-07-22 00:00:00,Not Specified,9,278.03,0.09,30.56,2.99,58.225,Regular Air,Don Jones,Northwest Territories,1,2,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,2009-07-23 00:00:00,Central,Corporate,Wed,2009,1,Weekday
2294,16545,2010-05-09 00:00:00,Not Specified,10,52.33,0.09,5.16,0.73,4.45,Regular Air,Carlos Soltero,Northwest Territories,1,4,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,2010-05-11 00:00:00,Central,Small Business,Sun,2010,2,Weekend
2295,16545,2010-05-09 00:00:00,Not Specified,1,5,0.04,3.68,1.32,-3.06,Regular Air,Carlos Soltero,Northwest Territories,2,4,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-05-11 00:00:00,East,Small Business,Sun,2010,2,Weekend
2296,16547,2009-02-18 00:00:00,Not Specified,30,10738.320000000002,0.09,355.98,58.92,1240.25,Delivery Truck,Nicole Hansen,Northwest Territories,5,2,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-02-20 00:00:00,North,Corporate,Wed,2009,2,Weekday
2297,16547,2009-02-18 00:00:00,Not Specified,8,1819.64,0.04,218.75,69.64,-533.2320000000001,Delivery Truck,Nicole Hansen,Northwest Territories,3,2,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-02-18 00:00:00,South,Corporate,Wed,2009,0,Weekday
2316,16706,2012-06-27 00:00:00,High,47,1983.29,0.03,41.47,34.2,-1003.58,Regular Air,Beth Thompson,Northwest Territories,2,2,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2012-06-28 00:00:00,East,Corporate,Wed,2012,1,Weekday
2317,16706,2012-06-27 00:00:00,High,6,17.88,0.01,2.78,1.2,-4.06,Regular Air,Beth Thompson,Northwest Territories,3,2,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012-06-28 00:00:00,South,Corporate,Wed,2012,1,Weekday
2318,16706,2012-06-27 00:00:00,High,49,7647.41,0.07,155.99,3.9,1881.5759999999998,Express Air,Beth Thompson,Northwest Territories,1,2,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-06-29 00:00:00,Central,Corporate,Wed,2012,2,Weekday
2323,16741,2010-09-30 00:00:00,Medium,6,153.91,0.01,22.84,16.87,-42.38,Regular Air,Nicole Hansen,Northwest Territories,3,4,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-10-01 00:00:00,South,Small Business,Thu,2010,1,Weekday
2346,16932,2010-04-15 00:00:00,Critical,25,152.59,0.09,5.78,8.09,-120.99,Regular Air,Carlos Soltero,Northwest Territories,2,1,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2010-04-16 00:00:00,East,Consumer,Thu,2010,1,Weekday
2347,16932,2010-04-15 00:00:00,Critical,20,135.56,0.09,6.7,1.56,12.88,Regular Air,Carlos Soltero,Northwest Territories,4,1,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2010-04-15 00:00:00,West,Consumer,Thu,2010,0,Weekday
2383,17283,2011-09-14 00:00:00,Not Specified,4,5455.26,0.06,1360.14,14.7,-2816.3379,Delivery Truck,Dorothy Badders,Northwest Territories,5,3,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011-09-15 00:00:00,North,Home Office,Wed,2011,1,Weekday
2384,17286,2010-09-21 00:00:00,High,7,1946.8600000000001,0.09,270.98,50,-541.87,Delivery Truck,Muhammed MacIntyre,Northwest Territories,3,4,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-09-22 00:00:00,South,Small Business,Tue,2010,1,Weekday
2402,17409,2010-08-17 00:00:00,Not Specified,31,656.5699999999999,0.09,20.97,6.5,-158.87,Regular Air,Muhammed MacIntyre,Northwest Territories,1,4,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-08-19 00:00:00,Central,Small Business,Tue,2010,2,Weekday
2445,17764,2009-09-16 00:00:00,Low,27,633.55,0.04,22.84,16.87,-97.28,Regular Air,Don Miller,Northwest Territories,5,3,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2009-09-16 00:00:00,North,Home Office,Wed,2009,0,Weekday
2483,18080,2009-06-22 00:00:00,High,7,1293.06,0.1,180.98,26.2,-80.83,Delivery Truck,Sylvia Foulston,Northwest Territories,4,2,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-06-23 00:00:00,West,Corporate,Mon,2009,1,Weekday
2487,18113,2012-08-28 00:00:00,Not Specified,27,3566.4599999999996,0.08,130.98,30,-514.32,Delivery Truck,Becky Castell,Northwest Territories,1,1,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2012-08-30 00:00:00,Central,Consumer,Tue,2012,2,Weekday
2489,18144,2011-06-07 00:00:00,Critical,48,210.60999999999999,0.09,4.28,5.17,-131.82,Regular Air,Dorothy Wardle,Northwest Territories,4,2,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2011-06-09 00:00:00,West,Corporate,Tue,2011,2,Weekday
2490,18144,2011-06-07 00:00:00,Critical,8,240.23000000000002,0.09,28.28,13.99,-65.42,Regular Air,Dorothy Wardle,Northwest Territories,2,2,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,2011-06-09 00:00:00,East,Corporate,Tue,2011,2,Weekday
2491,18144,2011-06-07 00:00:00,Critical,41,2300.59,0.09,55.99,5,-250.173,Regular Air,Dorothy Wardle,Northwest Territories,4,2,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2011-06-09 00:00:00,West,Corporate,Tue,2011,2,Weekday
